# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 1 maxBytes 134217728 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0
#
rccl-tests: Version develop_deprecated:40b1b17
#  Rank 237 Group  0 Pid  44186 on  nid006773 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 238 Group  0 Pid  44192 on  nid006773 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 239 Group  0 Pid  44189 on  nid006773 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 240 Group  0 Pid  24328 on  nid006886 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 241 Group  0 Pid  24329 on  nid006886 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 242 Group  0 Pid  24330 on  nid006886 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 243 Group  0 Pid  24331 on  nid006886 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 244 Group  0 Pid  24332 on  nid006886 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 245 Group  0 Pid  24333 on  nid006886 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 246 Group  0 Pid  24342 on  nid006886 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 247 Group  0 Pid  24339 on  nid006886 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 248 Group  0 Pid  59521 on  nid007241 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 249 Group  0 Pid  59522 on  nid007241 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 250 Group  0 Pid  59523 on  nid007241 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 251 Group  0 Pid  59525 on  nid007241 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 252 Group  0 Pid  59524 on  nid007241 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 253 Group  0 Pid  59533 on  nid007241 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 254 Group  0 Pid  59527 on  nid007241 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 255 Group  0 Pid  59530 on  nid007241 device  0 [0000:c6:00] AMD Instinct MI250X
#
